660 1,660 2,660 3,660 4,660 5,660 6,660 7,660 8,660 9,660 10,660 11,660 12,940 1,940 2,940 3,940 4,940 5,940 6,940 7,940 8,940 9,940 10,940 11,940 12,850 1,850 2,850 3,850 4,850 5,850 6,850 7,850 8,850 9,850 10,850 11,850 12,pkt_counter,timestamp_iso
359678,346275,221588,219459,185229,216079,224620,249430,232811,254456,262734,371352,108324,95110,52711,54150,56838,65772,62583,71279,61172,71712,71283,118900,20003,16035,11126,10750,10559,10267,12009,12266,11900,12437,11975,19967,91,2025-11-25T15:16:01.586-06:00
359671,346218,221616,219431,185189,216137,224625,249492,232881,254514,262719,371301,108319,95116,52715,54173,56837,65752,62561,71282,61217,71716,71276,118861,19972,16052,11116,10758,10577,10251,12009,12262,11915,12452,11938,19946,92,2025-11-25T15:16:01.701-06:00
359660,346177,221636,219468,185164,216076,224636,249448,232856,254548,262717,371336,108338,95121,52758,54140,56826,65716,62540,71273,61219,71728,71299,118896,19980,16035,11135,10745,10576,10259,12025,12270,11934,12442,11997,19964,92,2025-11-25T15:16:01.701-06:00
359614,346187,221621,219467,185180,216047,224549,249403,232816,254503,262699,371305,108318,95094,52745,54160,56786,65729,62541,71278,61190,71717,71278,118904,19965,16036,11134,10748,10566,10255,12008,12267,11915,12446,11975,19953,93,2025-11-25T15:16:01.705-06:00
359679,346241,221583,219423,185185,216067,224590,249400,232845,254589,262756,371343,108316,95136,52733,54100,56812,65742,62522,71255,61200,71708,71302,118889,20003,16058,11121,10745,10581,10269,12013,12242,11913,12442,11961,19934,93,2025-11-25T15:16:01.705-06:00
359725,346262,221633,219457,185191,216091,224551,249373,232816,254546,262772,371292,108371,95119,52722,54150,56768,65742,62524,71251,61205,71749,71289,118892,20018,16052,11117,10738,10573,10262,12004,12268,11918,12420,11975,19950,94,2025-11-25T15:16:01.799-06:00
359701,346153,221616,219385,184948,215791,224432,249079,232684,254497,262698,371421,108330,95109,52707,54116,56659,65515,62461,71088,61140,71698,71227,118851,19982,16068,11120,10726,10538,10236,11992,12232,11902,12458,11969,19916,94,2025-11-25T15:16:01.799-06:00
359744,346272,221676,219245,184806,215627,223727,247772,231908,254331,262632,371265,108309,95092,52718,54040,56543,65392,62096,70467,60715,71482,71163,118830,19923,16049,11114,10718,10537,10215,11945,12153,11853,12404,11969,19975,95,2025-11-25T15:16:01.856-06:00
359847,346360,221610,219145,184806,215618,223712,247707,231737,254255,262674,371527,108315,95089,52697,54014,56564,65376,62071,70444,60616,71454,71192,118836,19999,16046,11121,10722,10536,10220,11940,12143,11838,12422,11963,19963,95,2025-11-25T15:16:01.856-06:00
359645,346321,221697,219200,184828,215656,223701,247674,231732,254252,262667,371545,108351,95049,52703,54023,56570,65390,62072,70456,60621,71418,71206,118853,20004,16049,11115,10722,10548,10233,11940,12150,11836,12419,11973,19986,96,2025-11-25T15:16:01.914-06:00
359673,346318,221663,219164,184795,215625,223764,247713,231702,254287,262703,371532,108312,95053,52693,54027,56575,65410,62076,70460,60621,71444,71201,118854,19997,16061,11127,10727,10545,10233,11933,12140,11840,12410,11972,19963,96,2025-11-25T15:16:01.914-06:00
359751,346313,221654,219171,184836,215598,223777,247749,231816,254298,262712,371523,108333,95122,52706,54030,56570,65402,62068,70475,60617,71452,71214,118853,19994,16060,11119,10729,10544,10226,11944,12153,11832,12404,11981,19959,97,2025-11-25T15:16:02.008-06:00
359764,346289,221656,219186,184808,215605,223783,247755,231800,254321,262699,371518,108336,95041,52707,54029,56585,65376,62081,70487,60626,71457,71204,118879,19996,16050,11114,10729,10534,10230,11948,12154,11837,12399,11977,19973,97,2025-11-25T15:16:02.008-06:00
359749,346295,221675,219246,185039,215844,223865,247952,231811,254231,262609,371375,108329,95091,52721,54080,56685,65578,62115,70564,60648,71446,71240,118881,19978,16055,11137,10746,10550,10244,11951,12171,11813,12414,12000,19954,98,2025-11-25T15:16:02.070-06:00
359667,346220,221690,219429,185081,215902,224399,248983,232523,254473,262694,371361,108326,95097,52716,54146,56789,65656,62432,71066,61013,71655,71273,118882,19990,16047,11126,10747,10575,10218,11996,12233,11893,12430,11984,19989,98,2025-11-25T15:16:02.070-06:00
359680,346320,221584,219425,185068,215975,224460,249065,232618,254536,262687,371300,108278,95133,52722,54145,56768,65663,62456,71099,61095,71644,71282,118862,20036,16073,11116,10749,10561,10221,11999,12260,11913,12428,11982,19966,99,2025-11-25T15:16:02.124-06:00
359572,346203,221579,219368,185114,215978,224398,249041,232656,254514,262692,371309,108334,95120,52716,54107,56791,65663,62429,71091,61104,71659,71262,118869,19985,16053,11121,10737,10576,10257,11986,12236,11910,12442,11972,19957,99,2025-11-25T15:16:02.124-06:00
