t_center_s,R_art,R_vein,rho_hat,Sa_est,Sv_est,Sa_pct,Sv_pct
169.48,1.838404135129995,1.1984748952187065,5.943037389178776,0.9817679624096431,1.0,98.17679624096431,100.0
170.48,1.9264172965439528,1.2407627930328728,5.857699245712778,0.974124997761866,1.0,97.4124997761866,100.0
171.48,1.8320445291860743,1.1515884618537182,5.837435660449411,0.9799999999999998,1.0,97.99999999999997,100.0
172.48,1.8286262223829104,1.1306749964676004,5.826543924078783,0.98,1.0,98.0,100.0
173.48,1.7268230971272562,1.1254485645583672,5.502169060779707,0.98,1.0,98.0,100.0
174.48,1.6207621316827583,1.0870984443759257,5.164227459468049,0.9799999999999999,1.0,97.99999999999999,100.0
175.48,1.5341414839849545,1.0404051163866403,5.019711351399879,0.9832270267798067,1.0,98.32270267798067,100.0
176.48,1.5754066090584335,1.0843017010294498,4.977391243080882,0.9789544257205359,1.0,97.8954425720536,100.0
177.48,1.5621246942879312,1.0644262832584979,4.907231572088174,0.9782423716010406,1.0,97.82423716010406,100.0
178.48,1.5385446107258136,1.258902627572169,4.977391243080882,0.9818585958006798,1.0,98.18585958006798,100.0
179.48,1.5401054980366458,1.2925268360340332,4.977391243080882,0.9817354734148528,1.0,98.17354734148527,100.0
180.48,1.6670061837489467,1.1824650651248503,5.311574685102776,0.9799999999999998,1.0,97.99999999999997,100.0
181.48,1.7126299544281243,1.0998111751149784,5.4384914562816835,0.9795826107288914,1.0,97.95826107288914,100.0
182.48,1.7068382589657516,1.0788331134454616,5.456945510802694,0.9804161277504218,1.0,98.04161277504218,100.0
183.48,1.769281696917851,1.072291706390963,5.637454715992727,0.9799999999999998,1.0,97.99999999999997,100.0
184.48,1.7796546321035767,1.0749297429347193,5.670505955082199,0.9799999999999996,1.0,97.99999999999997,100.0
185.48,1.8548475405267315,1.055321821421903,5.910092798114467,0.9799999999999998,1.0,97.99999999999997,100.0
186.48,2.04961369040478,1.0641012005613872,6.530675349812412,0.98,1.0,98.0,100.0
187.48,2.1146342950534667,1.0987050695001763,6.7378502247641965,0.9799999999999999,1.0,97.99999999999999,100.0
188.48,2.139397774789712,1.115151983135509,6.7378502247641965,0.9785601667302211,1.0,97.85601667302211,100.0
189.48,2.2681157575360276,1.1163542223322285,6.7378502247641965,0.9711048565874669,1.0,97.1104856587467,100.0
